,time,latitude,longitude,depth,mag,magType,id,updated,place,type,horizontalError,depthError,locationSource,magSource
139,2015-11-24 20:45:02.330000+00:00,-0.0981,-17.834,10.0,5.5,mwb,us100040uv,2022-05-03T19:06:10.182Z,north of Ascension Island,earthquake,9.6,1.8,us,us
140,2015-11-24 13:21:35.730000+00:00,18.7787,145.2659,586.88,6.0,mww,us100040q8,2022-05-03T17:36:18.226Z,"Pagan region, Northern Mariana Islands",earthquake,9.1,3.5,us,us
141,2015-11-24 09:14:15.800000+00:00,-31.8014,-72.1266,10.13,5.0,mww,us100040mw,2016-11-10T22:01:56.274Z,"92 km WSW of Illapel, Chile",earthquake,6.3,3.5,us,us
142,2015-11-24 02:46:18.280000+00:00,-24.7604,-175.5726,10.0,5.4,mwb,us100040m3,2022-05-03T19:06:15.851Z,south of Tonga,earthquake,8.8,1.8,us,us
143,2015-11-23 20:41:21.500000+00:00,16.9762,-98.9116,34.0,5.6,mww,us100040iy,2022-08-01T19:49:36.641Z,"10 km NE of La Concordia, Mexico",earthquake,2.7,1.1,us,us
144,2015-11-23 11:18:53.630000+00:00,-53.0308,21.789,10.0,5.0,mb,us100040gl,2016-11-10T22:01:49.048Z,south of Africa,earthquake,12.4,1.8,us,us
145,2015-11-22 21:02:43.080000+00:00,37.9935,100.3471,12.94,5.1,mb,us100040dw,2022-05-03T18:41:02.930Z,"104 km S of Zhangye, China",earthquake,4.8,3.6,us,us
146,2015-11-22 20:38:31.430000+00:00,8.5217,-71.3869,10.0,5.1,mwr,us100040dr,2022-08-01T19:34:10.886Z,"16 km W of Ejido, Venezuela",earthquake,5.9,1.8,us,car
147,2015-11-22 18:16:04.710000+00:00,36.4344,71.4233,102.0,5.7,mww,us100040ct,2022-08-01T19:33:00.283Z,"29 km SSW of Ashk?sham, Afghanistan",earthquake,6.4,1.9,us,us
148,2015-11-22 15:34:07.930000+00:00,-53.6562,140.4975,10.0,5.0,mb,us100040c9,2016-11-10T22:01:40.101Z,west of Macquarie Island,earthquake,9.8,1.8,us,us
149,2015-11-22 08:11:15.760000+00:00,16.8532,-96.412,49.01,5.0,mb,us100040aj,2022-08-01T19:24:49.920Z,"3 km WSW of Santiago Matatlán, Mexico",earthquake,4.0,4.8,us,us
150,2015-11-21 23:05:30.650000+00:00,-30.5754,-71.7676,27.0,5.8,mww,us10004077,2022-05-03T19:06:04.975Z,"54 km W of Ovalle, Chile",earthquake,5.6,1.7,us,us
151,2015-11-21 19:45:35.390000+00:00,-18.1159,-172.6092,10.0,5.3,mb,us1000405c,2016-11-10T22:01:32.743Z,"156 km ENE of Neiafu, Tonga",earthquake,6.0,1.6,us,us
152,2015-11-21 09:06:13.460000+00:00,-7.1484,129.9375,82.0,6.1,mww,us1000402t,2022-08-01T19:13:14.977Z,"Kepulauan Babar, Indonesia",earthquake,5.8,1.6,us,us
153,2015-11-20 23:25:41.380000+00:00,-11.6407,165.5124,10.0,5.1,mb,us10003zzi,2016-11-10T22:01:27.478Z,"105 km SSW of Lata, Solomon Islands",earthquake,8.1,1.8,us,us
154,2015-11-20 14:50:40.290000+00:00,0.9969,127.4844,10.0,5.1,mb,us10003ztb,2022-08-01T19:03:46.901Z,"25 km NNE of Ternate, Indonesia",earthquake,9.0,1.9,us,us
155,2015-11-20 05:33:58.170000+00:00,26.2904,142.6789,10.0,5.1,mb,us100040s8,2016-02-18T04:48:45.040Z,"Bonin Islands, Japan region",earthquake,9.1,1.9,us,us
156,2015-11-20 05:31:52.490000+00:00,26.3565,142.6429,14.0,5.8,mww,us10003zrf,2022-05-03T19:05:57.896Z,"Bonin Islands, Japan region",earthquake,2.9,1.8,us,us
157,2015-11-19 18:15:34.200000+00:00,-24.5736,-175.939,10.0,5.1,mb,us10003zm9,2016-11-10T22:01:17.028Z,south of Tonga,earthquake,11.3,1.8,us,us
158,2015-11-19 13:49:44.680000+00:00,-7.6355,-13.5566,10.0,5.2,mb,us10003ziq,2016-11-10T22:01:14.793Z,"99 km ENE of Georgetown, Saint Helena",earthquake,6.7,1.9,us,us
159,2015-11-19 04:15:52.600000+00:00,27.8525,85.6776,16.51,5.0,mb,us10003zfw,2022-08-01T18:42:06.686Z,"21 km NE of Nagarkot, Nepal",earthquake,6.5,3.9,us,us
160,2015-11-19 03:47:31.840000+00:00,-32.5327,-176.6813,39.55,5.1,mb,us10003zfk,2016-11-10T22:01:09.290Z,south of the Kermadec Islands,earthquake,9.2,7.5,us,us
161,2015-11-18 18:53:55.780000+00:00,-9.048,158.507,10.0,5.1,mb,us10003zcv,2016-02-13T02:08:29.040Z,"150 km WNW of Malango, Solomon Islands",earthquake,8.4,1.8,us,us
162,2015-11-18 18:31:04.570000+00:00,-8.8994,158.4217,12.59,6.8,mww,us10003zcp,2022-08-01T18:38:10.120Z,"153 km WSW of Buala, Solomon Islands",earthquake,7.7,2.7,us,us
163,2015-11-18 16:47:07.400000+00:00,-6.328,103.6635,29.7,5.1,mb,us10003zcb,2022-08-01T18:36:18.997Z,"202 km WSW of Bandar Lampung, Indonesia",earthquake,6.8,3.3,us,us
164,2015-11-18 12:15:37.950000+00:00,38.8407,20.5551,10.0,5.0,mww,us10003z89,2022-05-03T19:21:36.547Z,"13 km W of Lefkáda, Greece",earthquake,3.1,1.8,us,us
165,2015-11-18 10:36:56.730000+00:00,-4.6682,103.5931,114.05,5.0,mb,us10003z7z,2022-08-01T18:31:26.769Z,"80 km SSE of Pagar Alam, Indonesia",earthquake,5.7,4.8,us,us
166,2015-11-18 04:38:50.880000+00:00,31.3706,128.961,27.5,5.1,mb,us10003z79,2016-11-10T22:01:02.970Z,"129 km W of Kaseda-shirakame, Japan",earthquake,6.1,4.9,us,us
167,2015-11-18 01:58:46.980000+00:00,-6.4635,130.2773,116.0,5.2,mww,us10003z6v,2022-08-01T18:28:25.385Z,"289 km WSW of Tual, Indonesia",earthquake,1.5,1.9,us,us
168,2015-11-17 17:29:36.290000+00:00,40.3762,73.2038,18.0,5.6,mww,us10003yzt,2022-08-01T18:23:18.294Z,"38 km ESE of Osh, Kyrgyzstan",earthquake,1.7,1.7,us,us
169,2015-11-17 12:51:03.570000+00:00,1.525,126.4945,10.0,5.0,mb,us10003yxy,2022-05-03T17:36:07.286Z,"128 km NW of Ternate, Indonesia",earthquake,7.5,1.8,us,us
170,2015-11-17 08:33:40.800000+00:00,38.65,20.56,9.0,5.1,mww,us10003ywz,2016-02-13T02:08:26.040Z,"23 km SSW of Lefkáda, Greece",earthquake,4.9,2.3,ath,us
171,2015-11-17 07:10:07.300000+00:00,38.67,20.6,11.0,6.5,mww,us10003ywp,2022-08-01T18:14:50.537Z,"19 km SSW of Lefkáda, Greece",earthquake,4.6,3.0,ath,us
172,2015-11-16 16:49:13.730000+00:00,48.3334,154.2439,34.0,5.9,mww,us10003yr1,2022-05-03T19:17:45.837Z,"293 km SSW of Severo-Kuril’sk, Russia",earthquake,8.1,1.7,us,us
173,2015-11-16 16:13:08.660000+00:00,-24.8078,-176.0107,35.0,5.0,mb,us10003ypr,2016-11-10T22:00:50.376Z,south of the Fiji Islands,earthquake,9.9,1.9,us,us
174,2015-11-16 11:04:28.620000+00:00,-26.4512,67.7857,10.0,5.0,mb,us10003ymm,2016-11-10T22:00:49.297Z,Indian Ocean Triple Junction,earthquake,10.3,1.8,us,us
175,2015-11-16 03:31:42.190000+00:00,52.1042,173.5959,31.27,5.1,mb,us10003ykq,2023-07-28T14:56:48.184Z,"87 km SSE of Attu Station, Alaska",earthquake,5.8,4.9,us,us
176,2015-11-16 00:39:33.520000+00:00,17.8398,-81.8219,6.71,5.8,mww,us10003yjy,2022-08-01T18:00:26.347Z,"166 km SSW of George Town, Cayman Islands",earthquake,5.3,3.2,us,us
177,2015-11-15 05:11:55.110000+00:00,-24.7658,-175.7978,35.0,5.0,mb,us10003ygi,2016-11-10T22:00:44.327Z,south of Tonga,earthquake,12.3,1.9,us,us
178,2015-11-14 20:34:29.340000+00:00,31.3303,128.853,10.0,5.1,mww,us10003ye7,2016-11-10T22:00:43.217Z,"139 km W of Makurazaki, Japan",earthquake,6.6,1.7,us,us
179,2015-11-14 19:20:21.390000+00:00,31.4417,128.8428,10.0,5.7,mww,us10003ydz,2022-08-01T17:48:25.698Z,"138 km WSW of Kushikino, Japan",earthquake,5.8,1.7,us,us
180,2015-11-14 16:53:31.340000+00:00,6.8326,94.5324,10.0,5.3,mb,us10003ydi,2016-11-10T22:00:40.509Z,"135 km NW of Sabang, Indonesia",earthquake,5.2,1.9,us,us
181,2015-11-14 10:21:42.400000+00:00,37.9417,143.8515,27.37,5.2,mww,us10003ybn,2022-08-01T17:46:30.340Z,"224 km SE of ?funato, Japan",earthquake,6.7,4.3,us,us
182,2015-11-14 05:25:35.530000+00:00,7.2168,-34.2684,10.0,5.3,mwb,us10003yap,2016-11-10T22:00:34.440Z,central Mid-Atlantic Ridge,earthquake,10.2,1.9,us,us
183,2015-11-13 20:51:31.030000+00:00,31.0009,128.8729,12.0,6.7,mww,us10003y71,2022-08-01T17:43:30.585Z,"140 km WSW of Makurazaki, Japan",earthquake,5.9,1.7,us,us
184,2015-11-13 12:54:38.390000+00:00,17.3148,147.1537,10.0,5.1,mb,us10003y32,2016-11-10T22:00:31.654Z,"276 km NNE of Saipan, Northern Mariana Islands",earthquake,8.4,1.7,us,us
185,2015-11-13 12:21:37.030000+00:00,17.2747,147.2067,16.0,5.4,mwb,us10003y30,2022-05-03T19:05:50.326Z,"276 km NE of Saipan, Northern Mariana Islands",earthquake,9.4,1.8,us,us
186,2015-11-13 06:54:49.140000+00:00,-8.5041,-75.9471,117.56,5.0,mb,us10003y0b,2016-02-13T02:08:19.040Z,"57 km E of Uchiza, Peru",earthquake,7.6,6.3,us,us
187,2015-11-13 06:04:17.180000+00:00,-29.8492,-64.4985,27.0,5.6,mww,us10003xzv,2022-05-03T17:35:59.563Z,"40 km N of Quilino, Argentina",earthquake,7.0,1.8,us,us
188,2015-11-12 17:28:39.080000+00:00,51.5005,-175.0682,39.43,5.2,mb,us10003xtq,2023-07-28T14:19:11.587Z,"97 km SW of Atka, Alaska",earthquake,5.7,3.9,us,us
189,2015-11-11 23:36:19.200000+00:00,-7.2493,128.93,126.0,5.8,mww,us10003xni,2022-08-01T17:27:48.663Z,"255 km ENE of Lospalos, Timor Leste",earthquake,6.5,1.8,us,us
190,2015-11-11 22:17:59.500000+00:00,1.5536,127.2926,96.71,5.2,mb,us10003xn2,2016-11-10T22:00:17.881Z,"82 km WSW of Tobelo, Indonesia",earthquake,7.1,4.9,us,us
191,2015-11-11 18:18:54.660000+00:00,48.4332,149.0523,388.38,5.0,mb,us10003xfs,2016-11-10T22:00:15.595Z,northwest of the Kuril Islands,earthquake,8.6,5.1,us,us
192,2015-11-11 16:11:47.310000+00:00,21.9657,144.9068,58.85,5.3,mb,us10003xf0,2016-11-10T22:00:13.342Z,Mariana Islands region,earthquake,8.8,5.3,us,us
193,2015-11-11 12:08:51.060000+00:00,9.692,-85.6755,36.12,5.1,mb,us10003xdn,2022-08-01T17:24:50.990Z,"26 km SW of Sámara, Costa Rica",earthquake,5.2,5.2,us,us
194,2015-11-11 11:45:23.890000+00:00,-8.9416,110.2187,83.02,5.5,mww,us10003xd3,2022-08-01T17:23:35.972Z,"109 km S of Bambanglipuro, Indonesia",earthquake,6.5,4.1,us,us
195,2015-11-11 06:26:33.730000+00:00,-9.1387,-108.6442,10.0,5.6,mwb,us10003xaf,2022-05-03T17:35:52.373Z,central East Pacific Rise,earthquake,13.4,1.8,us,us
196,2015-11-11 03:07:49+00:00,-29.5259,-72.1018,10.0,5.1,mb,us10003x9t,2016-02-05T03:16:42.040Z,"87 km WNW of Coquimbo, Chile",earthquake,4.2,1.7,us,us
197,2015-11-11 02:46:19.830000+00:00,-29.5097,-72.0585,10.0,6.9,mww,us10003x9g,2022-05-03T19:05:43.438Z,"85 km NW of Coquimbo, Chile",earthquake,5.1,1.7,us,us
198,2015-11-11 02:23:39.270000+00:00,-29.4658,-71.9288,10.0,5.1,mb,us10003x94,2016-02-05T03:16:42.040Z,"Near the coast of Coquimbo, Chile",earthquake,2.9,1.7,us,us
199,2015-11-11 02:01:05.910000+00:00,-29.5598,-72.1101,10.0,5.1,mb,us100041dt,2016-02-05T03:16:42.040Z,"86 km WNW of Coquimbo, Chile",earthquake,4.6,1.9,us,us
200,2015-11-11 01:54:38.570000+00:00,-29.5067,-72.0068,12.0,6.9,mww,us10003x8t,2022-05-03T19:05:44.918Z,"81 km NW of Coquimbo, Chile",earthquake,4.3,1.7,us,us
201,2015-11-11 00:26:57.760000+00:00,6.2386,147.6443,13.0,5.6,mww,us10003x8b,2022-05-03T17:35:51.170Z,"State of Yap, Federated States of Micronesia",earthquake,8.2,1.7,us,us
202,2015-11-10 17:48:23.090000+00:00,-22.2254,-68.7099,109.34,5.3,mww,us10003x2w,2022-08-01T17:15:49.944Z,"33 km NE of Calama, Chile",earthquake,5.0,3.3,us,us
203,2015-11-09 23:54:14.380000+00:00,51.4111,-172.9033,44.4,5.0,mb,us10003w58,2023-07-28T14:06:08.842Z,"125 km SE of Atka, Alaska",earthquake,5.6,6.7,us,us
204,2015-11-09 17:03:06.930000+00:00,17.9689,147.0349,48.79,5.0,mb,us10003w0g,2016-02-05T03:16:39.040Z,Mariana Islands region,earthquake,11.0,5.8,us,us
205,2015-11-09 16:03:46.070000+00:00,51.6394,-173.0746,15.0,6.5,mww,us10003vyx,2023-07-28T14:03:52.215Z,"99 km SE of Atka, Alaska",earthquake,2.4,1.8,us,us
206,2015-11-09 13:57:36.860000+00:00,-6.9837,150.7989,10.62,5.1,mww,us10003vyb,2016-11-10T21:59:41.545Z,"162 km ESE of Kandrian, Papua New Guinea",earthquake,8.8,3.5,us,us
207,2015-11-09 08:12:46.020000+00:00,6.4078,94.8019,10.0,5.5,mww,us10003vxc,2022-05-03T19:21:44.446Z,"80 km NW of Sabang, Indonesia",earthquake,5.2,1.7,us,us
208,2015-11-09 06:12:13.970000+00:00,6.5177,94.8833,11.83,5.3,mb,us10003vwl,2016-11-10T21:59:37.916Z,"84 km NW of Sabang, Indonesia",earthquake,4.9,3.8,us,us
209,2015-11-09 04:46:27.860000+00:00,-23.5755,-68.9458,101.0,5.3,mww,us10003vw4,2022-08-01T16:52:37.710Z,"105 km SW of San Pedro de Atacama, Chile",earthquake,5.5,3.6,us,us
210,2015-11-08 23:47:43.680000+00:00,-56.0487,-27.3138,75.06,5.1,mb,us10003vv8,2016-11-10T21:59:35.449Z,South Sandwich Islands region,earthquake,12.2,5.7,us,us
211,2015-11-08 19:14:47.430000+00:00,6.984,94.534,10.0,5.6,mwc,us10003vsp,2022-05-03T19:21:41.184Z,"148 km NW of Sabang, Indonesia",earthquake,9.3,1.8,us,gcmt
212,2015-11-08 16:59:20.850000+00:00,6.9335,94.7617,10.0,5.2,mb,us10003vs5,2016-02-05T03:16:37.040Z,"130 km NNW of Sabang, Indonesia",earthquake,7.7,1.8,us,us
213,2015-11-08 16:47:02.160000+00:00,6.8431,94.648,10.0,6.6,mww,us10003vry,2022-08-01T16:48:48.245Z,"Nicobar Islands, India region",earthquake,5.6,1.7,us,us
214,2015-11-08 15:40:56.440000+00:00,48.3955,154.7527,49.53,5.2,mb,us10003vrc,2016-11-10T21:59:29.493Z,"272 km SSW of Severo-Kuril’sk, Russia",earthquake,7.9,4.9,us,us
215,2015-11-08 14:34:05.390000+00:00,6.679,94.4431,10.0,5.1,mb,us10003vr2,2016-11-10T21:59:27.179Z,"130 km NW of Sabang, Indonesia",earthquake,9.4,1.8,us,us
216,2015-11-08 13:23:47.760000+00:00,6.769,94.479,9.75,5.2,mb,us10003vqx,2016-11-10T21:59:24.729Z,"134 km NW of Sabang, Indonesia",earthquake,8.9,3.9,us,us
217,2015-11-08 11:54:39.320000+00:00,6.7923,94.6065,10.13,5.1,mb,us10003vqi,2016-11-10T21:59:23.472Z,"127 km NW of Sabang, Indonesia",earthquake,8.3,3.8,us,us
218,2015-11-08 11:33:14.590000+00:00,51.5345,-172.9785,20.0,5.7,mww,us10003vq9,2023-07-28T13:59:41.429Z,"111 km SE of Atka, Alaska",earthquake,5.3,1.8,us,us
219,2015-11-08 10:46:17.430000+00:00,51.5002,-172.9113,16.0,5.6,mww,us10003vq1,2022-05-03T19:05:32.319Z,"117 km SE of Atka, Alaska",earthquake,5.3,1.8,us,us
220,2015-11-08 10:42:01.590000+00:00,6.8782,94.5455,8.0,5.5,mww,us10003vpz,2022-05-03T17:35:49.894Z,"138 km NW of Sabang, Indonesia",earthquake,7.4,1.7,us,us
221,2015-11-08 09:34:57.310000+00:00,0.7863,98.8905,69.0,5.7,mww,us10003vph,2022-08-01T16:46:07.507Z,"78 km SSW of Padangsidempuan, Indonesia",earthquake,6.4,1.8,us,us
222,2015-11-08 08:13:37.360000+00:00,-17.3194,-69.4287,159.86,5.7,mww,us10003vp7,2022-08-01T16:44:10.076Z,"65 km E of Chuquitira, Peru",earthquake,7.7,4.8,us,us
223,2015-11-07 22:53:54.390000+00:00,1.5948,126.5761,37.1,5.2,mb,us10003vmc,2022-05-03T17:35:19.975Z,"126 km NW of Ternate, Indonesia",earthquake,6.5,4.5,us,us
224,2015-11-07 20:57:51.820000+00:00,-10.1753,111.1987,10.0,5.0,mww,us10003vlf,2022-08-01T16:36:16.296Z,"238 km SSW of Trenggalek, Indonesia",earthquake,6.5,1.7,us,us
225,2015-11-07 19:40:13.550000+00:00,16.4895,119.8464,37.0,5.5,mww,us10003vl4,2022-08-01T16:35:06.714Z,"11 km NW of Binabalian, Philippines",earthquake,6.9,1.8,us,us
226,2015-11-07 13:44:44.720000+00:00,35.9067,139.9683,107.5,5.0,mww,us10003vjs,2022-08-07T08:27:05.783Z,"4 km SW of Moriya, Japan",earthquake,6.1,4.9,us,us
227,2015-11-07 10:53:44.160000+00:00,-30.7227,-71.3904,42.0,5.7,mww,us10003vij,2022-08-01T16:25:40.382Z,"22 km SW of Ovalle, Chile",earthquake,5.7,1.8,us,us
228,2015-11-07 10:06:14.760000+00:00,-18.2309,-174.0869,10.0,5.3,mb,us10003via,2016-02-05T03:16:34.040Z,"47 km NNW of Neiafu, Tonga",earthquake,10.0,1.7,us,us
229,2015-11-07 07:31:43.870000+00:00,-30.8796,-71.4519,46.0,6.8,mww,us10003vgt,2022-12-13T15:29:53.926Z,"39 km SW of Ovalle, Chile",earthquake,4.4,1.8,us,us
230,2015-11-07 07:04:31.380000+00:00,-29.4642,-72.3015,13.0,6.2,mww,us10003vgi,2022-08-01T16:23:46.212Z,"107 km WNW of Coquimbo, Chile",earthquake,6.5,1.8,us,us
231,2015-11-07 06:58:30.300000+00:00,8.4672,-71.3957,15.12,5.3,mww,us10003vgf,2022-08-01T16:21:55.032Z,"19 km WSW of Ejido, Venezuela",earthquake,5.5,3.3,us,us
232,2015-11-07 02:30:23.340000+00:00,-3.0708,137.4409,45.15,5.0,mb,us10003vf9,2016-11-10T21:58:51.927Z,"217 km E of Nabire, Indonesia",earthquake,7.5,5.1,us,us
233,2015-11-06 20:14:02.560000+00:00,16.5675,-95.8796,48.73,5.0,mb,us10003vcl,2022-08-01T16:16:19.171Z,"11 km ESE of Nejapa de Madero, Mexico",earthquake,4.0,5.3,us,us
234,2015-11-06 09:43:50.870000+00:00,-20.1536,-173.5532,10.0,5.0,mb,us10003v6u,2016-11-10T21:58:50.660Z,"91 km ESE of Pangai, Tonga",earthquake,11.0,1.9,us,us
235,2015-11-06 08:44:07.540000+00:00,-30.1424,-72.2616,8.49,5.4,mww,us10003v5a,2016-11-10T21:58:47.992Z,"91 km WSW of Coquimbo, Chile",earthquake,4.3,4.1,us,us
236,2015-11-06 06:11:49.870000+00:00,-6.2647,147.5641,86.12,5.0,mb,us10003v4s,2016-11-10T21:58:46.828Z,"45 km NW of Finschhafen, Papua New Guinea",earthquake,6.0,6.7,us,us
237,2015-11-06 01:09:56.500000+00:00,52.27,-169.449,18.83,5.3,mww,us10003v2p,2023-07-28T13:51:34.508Z,"84 km SSW of Nikolski, Alaska",earthquake,3.8,2.9,us,us
238,2015-11-05 18:02:54.050000+00:00,39.427,143.4135,10.0,5.0,mb,us10003uxr,2016-11-10T21:58:41.460Z,"126 km E of Yamada, Japan",earthquake,6.7,1.8,us,us
239,2015-11-05 16:32:38.750000+00:00,-3.7259,150.9036,10.0,5.5,mww,us10003uwk,2022-05-03T17:34:58.430Z,"128 km S of Kavieng, Papua New Guinea",earthquake,7.0,1.8,us,us
240,2015-11-05 16:24:13.870000+00:00,-8.2173,124.7998,20.23,5.0,mb,us10003uwi,2022-08-01T16:03:03.429Z,"62 km NW of Maubara, Timor Leste",earthquake,5.4,4.6,us,us
241,2015-11-05 01:59:22.390000+00:00,56.1986,162.4331,60.96,5.2,mb,us10003ut4,2022-05-03T19:05:19.724Z,"4 km SW of Ust’-Kamchatsk Staryy, Russia",earthquake,8.5,4.5,us,us
242,2015-11-04 13:47:50.300000+00:00,43.3348,146.1094,95.65,5.0,mb,us200041x2,2016-01-30T02:11:07.040Z,"43 km E of Nemuro, Japan",earthquake,7.3,6.2,us,us
243,2015-11-04 08:14:57.780000+00:00,-8.3487,125.0105,10.0,5.1,mb,us200041vm,2016-01-30T02:11:06.040Z,"36 km NW of Maubara, Timor Leste",earthquake,6.7,1.8,us,us
244,2015-11-04 08:12:13.890000+00:00,0.5827,98.0365,28.92,5.3,mb,us200041vl,2022-05-03T17:34:51.191Z,"152 km SSW of Sibolga, Indonesia",earthquake,6.3,3.1,us,us
245,2015-11-04 07:06:32.040000+00:00,-3.5838,149.7919,10.0,5.0,mb,us200041v7,2016-11-10T21:58:34.659Z,"157 km SW of Kavieng, Papua New Guinea",earthquake,7.5,1.9,us,us
246,2015-11-04 06:14:32.820000+00:00,-6.7492,105.0488,10.0,5.1,mb,us200041us,2022-08-01T15:49:04.166Z,"95 km WSW of Labuan, Indonesia",earthquake,6.3,1.7,us,us
247,2015-11-04 05:52:28.390000+00:00,-3.5489,149.7071,10.0,5.6,mww,us200041ul,2022-05-03T17:34:46.009Z,"162 km SW of Kavieng, Papua New Guinea",earthquake,6.7,1.8,us,us
248,2015-11-04 05:43:11.450000+00:00,-3.3712,149.8104,10.0,5.1,mb,us200041ui,2016-11-10T21:58:31.234Z,"140 km SW of Kavieng, Papua New Guinea",earthquake,4.9,1.8,us,us
249,2015-11-04 03:51:02.630000+00:00,-8.2033,124.859,10.0,5.3,mb,us10003v9b,2016-01-30T02:11:06.040Z,"59 km NW of Maubara, Timor Leste",earthquake,7.8,1.8,us,us
250,2015-11-04 03:44:15.190000+00:00,-8.3381,124.8754,20.0,6.5,mww,us200041ty,2022-08-01T15:47:12.391Z,"47 km NW of Maubara, Timor Leste",earthquake,5.4,1.8,us,us
251,2015-11-03 21:25:02.010000+00:00,-8.2825,124.9069,10.27,5.7,mww,us200041rk,2022-08-01T15:37:11.362Z,"49 km NW of Maubara, Timor Leste",earthquake,6.2,3.0,us,us
252,2015-11-03 01:10:44.010000+00:00,13.4423,145.9775,26.01,5.1,mb,us200041hf,2022-08-01T15:29:41.776Z,"118 km E of Yigo Village, Guam",earthquake,8.9,4.0,us,us
253,2015-11-02 16:36:47.690000+00:00,-6.9984,129.6771,109.6,5.2,mb,us200041be,2016-11-10T21:58:20.090Z,Banda Sea,earthquake,6.9,4.7,us,us
254,2015-11-02 13:40:36.200000+00:00,32.0869,69.5562,44.73,5.0,mb,us200041b0,2016-11-10T21:58:18.815Z,"23 km S of Wana, Pakistan",earthquake,3.6,4.8,us,us
255,2015-11-02 08:31:15.330000+00:00,51.5608,-173.2709,10.0,5.3,mb,us200041a3,2023-07-27T21:36:33.743Z,"95 km SE of Atka, Alaska",earthquake,5.7,1.8,us,us
256,2015-11-02 08:27:48.340000+00:00,51.5746,-173.2402,10.0,5.0,mb,us200041a2,2023-07-27T21:36:31.770Z,"95 km SE of Atka, Alaska",earthquake,5.0,1.8,us,us
257,2015-11-02 08:24:22.540000+00:00,51.5908,-173.3314,10.0,5.1,mb,us200041a1,2023-07-27T21:36:30.016Z,"90 km SE of Atka, Alaska",earthquake,6.0,1.8,us,us
258,2015-11-02 08:15:33.540000+00:00,51.5815,-173.3339,13.0,5.8,mww,us200041a0,2023-07-27T21:36:19.368Z,"90 km SE of Atka, Alaska",earthquake,4.8,1.8,us,us
259,2015-11-02 03:35:03.550000+00:00,11.9074,-88.9028,28.34,5.1,mb,us20004198,2016-11-10T21:58:05.532Z,"156 km SSW of Puerto El Triunfo, El Salvador",earthquake,7.0,4.1,us,us
260,2015-11-02 03:04:08.270000+00:00,-18.1736,-177.8377,608.43,5.2,mb,us20004194,2022-05-03T17:34:25.581Z,Fiji region,earthquake,9.5,5.0,us,us
261,2015-11-01 21:09:40.750000+00:00,22.7548,121.6561,7.0,5.5,mww,us2000417s,2022-08-01T15:13:44.943Z,"125 km NE of Hengchun, Taiwan",earthquake,5.4,1.8,us,us
262,2015-11-01 15:16:17.480000+00:00,-23.2468,-68.4169,111.0,5.8,mww,us2000416s,2022-08-01T15:10:55.446Z,"43 km SSW of San Pedro de Atacama, Chile",earthquake,5.9,1.8,us,us
263,2015-11-01 05:42:11.460000+00:00,-39.4005,175.9498,55.35,5.3,mwr,us2000415p,2022-08-01T15:01:43.952Z,"25 km ENE of Waiouru, New Zealand",earthquake,5.8,4.2,us,us
264,2015-11-01 03:48:47.450000+00:00,41.5774,141.9855,47.0,5.4,mwb,us2000415b,2022-08-01T15:00:00.114Z,"71 km ENE of Mutsu, Japan",earthquake,5.2,1.9,us,us
265,2015-10-31 04:43:55.820000+00:00,-9.0587,124.0636,53.73,5.3,mb,us2000410w,2016-11-10T21:57:47.559Z,"38 km WNW of Pante Makasar, Timor Leste",earthquake,5.6,4.5,us,us
266,2015-10-30 11:26:43.400000+00:00,25.0907,99.5721,24.61,5.2,mb,us200040pj,2022-08-01T14:41:03.530Z,"84 km SW of Dali, China",earthquake,6.9,3.7,us,us
267,2015-10-30 10:27:00.750000+00:00,-6.1763,129.9874,141.93,5.1,mb,us200040pb,2016-11-10T21:57:43.835Z,Banda Sea,earthquake,7.4,5.1,us,us
268,2015-10-30 07:18:21.890000+00:00,-60.9276,-51.0227,10.0,5.0,mb,us200040nm,2016-01-30T02:10:56.040Z,Scotia Sea,earthquake,9.0,1.8,us,us
269,2015-10-30 06:58:57.340000+00:00,12.4893,125.708,71.67,5.0,mb,us200040nf,2016-11-10T21:57:42.611Z,"38 km NE of Alugan, Philippines",earthquake,8.8,5.9,us,us
270,2015-10-30 03:18:41.900000+00:00,-60.9159,-51.3539,10.0,5.1,mb,us200040mh,2016-11-10T21:57:41.415Z,Scotia Sea,earthquake,8.1,1.7,us,us
271,2015-10-29 02:49:28+00:00,51.8143,178.5251,93.93,5.3,mww,us200040d5,2023-07-27T21:15:20.908Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,6.4,3.6,us,us
272,2015-10-28 20:46:40.350000+00:00,-10.9788,166.3796,141.0,5.8,mww,us200040b8,2022-05-03T17:34:17.429Z,"69 km ESE of Lata, Solomon Islands",earthquake,7.5,1.8,us,us
273,2015-10-27 13:15:05.040000+00:00,27.4306,66.0114,10.0,5.0,mb,us10003ruc,2022-08-01T14:10:22.169Z,"72 km SW of Khuzdar, Pakistan",earthquake,7.7,1.7,us,us
274,2015-10-27 12:15:21.300000+00:00,-16.3056,67.0748,10.01,5.3,mwb,us10003ru4,2016-11-10T21:57:23.961Z,Mid-Indian Ridge,earthquake,9.9,1.8,us,us
275,2015-10-27 11:04:58.390000+00:00,-16.6216,66.5479,10.0,5.4,mwc,us10003rtl,2016-11-10T21:57:22.777Z,Mid-Indian Ridge,earthquake,13.9,1.9,us,gcmt
